191,婚不由己,旖旎萌妃,光明日报出版社,NULL,2012-4,311,22.00元,平装,9787511223050,5.8,108,NULL,《花火:婚不由己》讲述了女主人公大学刚毕业，就嫁给了林安森。可是结婚三年，电视上常看到他携女伴出席各种场合，她却再没亲眼见过他。他们的婚姻，不过是两家势力结合的纽带，第一次见他时，他就已经说得很明白：“我可以给你任何你想要的，除了爱情。”小女人的她就在那之后，成了大女人。三年后再次相见，他竟然还被冠以“钻石单身汉”的称号。她却是作为他的危机公关，处理他与影星的绯闻事件……她藏在工作人员中毫不起眼，本想悄然走过，无知同事却大声叫出了她的名字：“莫子言！”林安森蓦然皱起眉来，这个名字他记得……,言情
192,空谷幽魂,（英）阿加莎·克里斯蒂,人民文学出版社,NULL,2006-10,341,23.0,平装,9787020058273,7.5,2281,NULL,"在“幽谷庄园”女主人安格卡特尔夫人眼里，即将到来的周末派对既让人激动，又令人害怕。管家和厨娘把一切都料理得并井有条，然而，夫人隐隐感到：她激请的那些客人，彼此之间，并不是一团和气。 赫尔我克里·波洛也收到了请柬。然而，当他抵达庄园时，扑面而来的竟是一幕戏剧感十足的谋杀场景：游泳池边躺着一具男尸，一把枪缓缓沉入池底……",推理
193,"惑星奇航 1","幸村 誠",臺灣東販,NULL,2001-5-31,300,"NTD 110",平装,9789574731770,9.1,159,NULL,暂无简介,科幻
194,艳异,周芬伶,中国华侨出版社,NULL,2003-5-1,456,36.00元,精装(无盘),9787801207128,7.6,103,NULL,本书解读了张爱玲的生平与文本。内容分序论、一位现代女作家之诞生、自我流放与心灵回归、在艳异的空气中——散文、小说（一）——短篇、小说（二）——中篇、小说（三）——长篇等九卷。,张爱玲
195,麦哲伦传,（奥）茨威格,海燕出版社,NULL,2001-3,184,16.00元,24K平装,9787535021236,8.3,20,NULL,书本之所以产生，是由于有各种各样的情感需要表达。推动人们写书的，可以是一种灵感，也可以是一种谢忱；麦哲伦，著名航海家和探险家，第一个把环球航行理想付诸冒险运行动的人，把凡百代人只可梦想的东西变成不朽的现实，他成就了地球考察史上最伟大的业绩——环球之旅，证明了地球是圆的，促成了人类认识史上的一大飞跃。他的业绩可谓冠绝一代，也永远证明：没有什么事物比一种看似不可能的真实更美好，人类总是因为自己完成了不可信之事才找回了自信，一种受天才激励、被激情坚决推动的理想比一切自然伟大更伟大。,茨威格
196,纳尼亚传奇：银椅,[英]C.S.刘易斯,译林出版社,NULL,2005-11,181,15.00元,平装,9787806577431,8.1,657,NULL,"深深的地下，邪恶的魔法之网囚禁着一位王子。 纳尼亚……那里猫头鹰召开议会， 当邪恶编织着魔咒……巫术征服了大地。 尤斯塔斯和女生吉儿被一群坏学生所追赶，逃进了一扇通往荒野的小门，意外地发现自己来到了阿斯兰的国土上。他俩接受阿斯兰交付的任务，寻找凯斯宾国王失踪的独子——瑞 廉王子。十年前，王后被一条青绿色的毒蛇咬死，不久，王子也被一个绿衣美女诱走。其实，这绿衣美女是蛇精，它用魔法控制了瑞廉王子。瑞廉王子每天只有夜间一个小时是清醒的。但这时蛇精把他捆在银椅中，用魔法控制他。尤斯塔斯和吉儿和帮助他俩的沼泽怪一起踏上了艰险的寻找之路，但由于吉儿忘了阿斯兰的指示，所以增加了很多危险。他们通过巨人盘据的北方荒原，误入吃人的哈方宫，来到地下的幽深王国……最后在黑暗城堡中解救了瑞廉王子，劈毁银椅并抵御住蛇精的魔法，最后杀死蛇精，解放了众多的蛇精奴隶——地精，回到纳尼...(展开全部)",童话
197,顾城,顾城,人民文学出版社,NULL,2006-02,346,20.0,平装,9787020054008,8.9,917,NULL,本丛书所选诗人都是建国以后依然大量从事诗歌创作或者开始诗歌创作的；其作品或在读者中享有盛名，或影响广泛，且在新诗发展方面，特别是在展现中华人民共和国成立以后的新诗创作风貌上具有代表意义。意在总体反映新中国成立后诗歌创作的整体水平，同时为诗歌研究者和爱好者提供一个可以参照的系统。,中国文学
198,漫画分镜头表现教程,Oran猪,人民邮电出版社,NULL,2010-5,200,29.00元,胶版纸,9787115222565,8.7,127,NULL,"漫画是通过图像和文字来表达的艺术，而分镜头表现在漫画创作中起着重要的作用，它将故事发生的顺序、作者的观察角度、事物之间的关联和虚实关系，以及故事的节奏和情绪完美地诠释出来。本书针对漫画创作中最重要的一项工作——分镜表现手法进行了全面的介绍，内容包括漫画中“页”的概念、分镜头的三大特点、镜头角度对读者视觉的指引作用、镜头距离的配合使用及效果、画面焦点的定位、镜头移动对于切割画面的作用、漫画分格的技巧、漫画中声音的表现手法、各种效果线的灵活运用，以及22个分镜头技巧。 本书图文并茂，结构清晰，具有实用性和可操作性强的特点，非常适合于动漫爱好者、插画爱好者，以及相关专业的学生和工作人员阅读，也适合动漫相关专业作为培训教材。 目录 1　　漫画分镜头基础知识 第一课　漫画分镜头的特点 页的概念 漫画的运动和声音 漫画分镜头的其他特点 第二课　漫画分镜头术语及基...(展开全部)",漫画
199,老饕漫笔,赵珩,生活·读书·新知三联书店,NULL,2001-7,272,15.50元,平装,9787108015235,8.2,1513,NULL,"饕餮本为人所不齿的“好吃鬼”，但苏轼却曾以之自居，并作《老饕赋》：“盖聚物之夭美，以养吾之老饕。”，从此“老饕”遂成追逐饮食而又不失其雅的文士的代称。这些文士不但善于品味饮食，甚至不乏擅长烹饪者，“东坡肉”、“潘鱼”、“谭家菜”……可谓不胜枚举。古代的暂且不说，现代的梁实秋、王世襄、汪曾祺以及这本书的作者赵珩，皆是此道高手。 《老饕漫笔》是文坛宿将的主题回忆。文笔清淡含蓄，文品平实端庄，颇有“粤菜”之风。书中记录的，或人或事或风物或名胜或花絮或掌故，一概与吃相关。它用平实的语调钩沉与饮食相关的方方面面，却并不拔高，非将口腹之欲升华为文化精粹。",随笔
200,鲁迅:晚年情怀,王彬彬,上海教育出版社,NULL,1999-05,244,16.40,平装,9787532062997,0.0,10,NULL,《鲁迅:晚年情怀》为二十世纪文化名人与上海丛书之一，由上海教育出版社出版。,鲁迅
201,殷商舰队玛雅征服史,马伯庸,二十一世纪出版社,NULL,2007-10,235,22.80元,平装,9787539138244,8.1,2843,NULL,"当殷商的远征舰队将墨西哥西海岸纳入射程的时候，玛雅人对自己即将面对的命运仍旧懵懂无知…… 前所未见的历史文本叙述。 上古文明在疯狂与理性之间振荡往复。 殷商舰队跨越千里的美洲诡异之旅。 跨越十三个时区的史诗想象。  隐藏着巨大机械人的金字塔！外星文明与地底人的大碰撞！殷商末代王室的宝藏之谜！这些均不会在本书发生。 本书附赠殷商舰队玛雅征服史海报一张，卡片四张。  历史就像是薛定鄂那只可怜的猫，在时空中永远处于一种似是而非的迭加状态。唯有当历史学家翻开典籍，开始打算研究的一瞬间，历史的真实状态才会最终凝结。但是这种凝结并非恒定，无法通过重复试验来加以验证。一位古希腊物理学家指出：“人无法两次研究同一段历史。” 所以，如果读者错误地将本文所涉及到的历史、地理、人文艺术、科学常识以及其他一切自然非自然学科与读者本身所在时空加以对照——哪怕仅仅只是因为他们看...(展开全部)",奇幻
202,傾城之戀－張愛玲傳,任茹文．王,風雲時代,NULL,2004年03月01日,300,NT,平装,9789575699772,0.0,10,NULL,"張愛玲期盼的「比林語堂還出風頭」的日子終於降臨，她的衣不驚人死不休的時裝照，常被用作上海灘最洋派、最知名刊物的封面。   大街小巷，人人都在談論她的作品及她本人，女人一生中最放浪蓬勃的生命之花正慢慢綻放！",张爱玲
203,村上さんのところ,村上春樹／著,新潮社,NULL,2015-7,256,"JPY 1404",平装,9784103534310,8.1,10,NULL,"選りすぐりの「名問答」をセレクトして、フジモトマサルのイラストを加えた愛蔵版。何度でも読み返したい「人生の常備薬」 。 期間限定サイト「村上さんのところ」上で、村上春樹が3か月半にわたって続けた回答は、じつに3000問以上！　その中から、笑って泣いて考えさせる「名問答」を400～500問を村上さんご自身がセレクトし、可愛くてちょっとシュールなフジモトマサルのイラストマンガ約50点を加えた待望の書籍版！",村上春树
204,镜殇,呼延云,广西人民出版社,NULL,2010年05月,"284 页",28.00元,平装,9787219069264,7.1,160,NULL,"本格派推理攀登巅峰之作假如知道了自己生命倒计时的确切时间，你会狂躁，还是恐惧？ 【不合理犯罪】刑侦人员在对犯罪现场的勘察过程中，发现犯罪意图与犯罪，手法发生严重冲突即“不合理犯罪”如在伪造的自杀现场遗留明显的他杀痕。迹在伪造的病逝现场放置大量毒物等等。通常是罪犯为了转移警方视线、破坏重要物证、混淆侦查思路所采取的高超手段。 【目录】 第一章 恐怖座谭 第二章 打给空屋子的电话 第三章 12点整，电话响起 第四章 诡异的现场 第五章 劫后重逢 第六章 疯子 第七章 刀柄上的指纹 第八章 名茗馆 第九章 黑狗 第十章 女囚 第十一章 奄奄一息 第十二章 呼延云 第十三章 挑战 第十四章 透光镜 第十五章 洗冤 第十六章 连环杀人案 第十七章 爱比死更冷 第十八章 朱志宝 第十九章 渐冻 第二十章 呼延云的失败",悬疑
205,科幻六讲,吴岩,接力出版社,NULL,2013-10,117页,12.00元,平装,9787544831680,0.0,10,NULL,本书是《科幻应该这样读》的升级版。全书分为两部分。第一部分聚焦中国科幻主题，选取中国科幻文学的发展、中国科幻理论的思维分野、中国科幻的时代病症三个重要问题进行深度讲解。第二部分放眼科幻文学的整体，从科幻的文学空间与功能性、科幻的研究方法、科幻跟教育的关系三个主题，展现了科幻研究的丰富多彩性。本书内容丰富，理论性强，但通过口语话化形式达到了通俗性。本书适合于对科幻文学有兴趣的所有读者阅读。,科幻
206,一个人暖呼呼,(日)高木直子,江西科学技术出版社,NULL,2011-10,173,28.00元,平装,9787539044705,8.1,1470,NULL,《一个人暖呼呼》一如高木直子旅行系列风格，主要描绘了一个人，坐着火车、看着美景、吃着美食，一路泡温泉的旅行。《一个人暖呼呼》讲述了各种特色的日本温泉——超便宜的大众温泉浴池，能观赏雪景的露天温泉，飘着油花的油温泉等。《一个人暖呼呼》介绍了乘坐过的各种特色小火车——夏目漱石“少爷”列车，忍者哈特利列车，还有奔向日本最北端的鄂霍次克号！游遍1道10县，18处温泉，并且介绍了沿途的美景，温泉美食。,绘本
207,唐人绝句精华,刘永济选释,人民文学出版社,NULL,1981,"368 页",1.00,"32开 精装",9999999999999,9.4,72,NULL,暂无简介,诗歌
208,玫瑰之血,时晨,不详,NULL,2013-10,300,40.00元,平装,9789577297419,8.7,35,NULL,,推理
209,木兰无长兄1,祈祷君,百花洲文艺出版社,NULL,2016-2,272,29.80元,平装,9787550016149,8.1,136,NULL,"这是一部关于解甲归田后的花木兰的故事。 和故事里的结局完全不同，这里没有鲜花和掌声。 这个解甲归田、年已三十的花木兰，已经是乡野传闻中的一个怪物。 她是鲜卑和汉人混血，身材高挑，样貌并不美，她杀过人，握过刀，气质冷冽，力大无比，又有和男人们同吃同睡十二年的名声，早已做好孤独终生的准备。拒绝柔然使者和亲请求的一句“我癸水从未来过”，更成了她身为女人败笔的原罪。 被乡人坑得一脸血的贺穆兰，坚决表示：若是能再来一次，她一定隐瞒身份，接受官职，升职加薪，登上人生巅峰。 反正不受这洋罪！",言情
210,鲁迅散文杂文鉴赏,佚名,不详,NULL,2008-6,400,20.00元,平装,9787807084587,0.0,10,NULL,"《鲁迅散文杂文鉴赏》收入鲁迅《野草》和《朝花夕拾》两本散文集的散文32篇；杂文包括随感录、灯下漫笔、这个与那个等，共收入104篇。“鉴赏”文字结合每篇的时代，就其思想和艺术进行分析，精当简练，为广大读者提供一份阅读时的参考。鲁迅的散文、杂文、内容博大精深，艺术完美精湛，实属我国现代革命史、思想史、文学史上的瑰宝，是民族文化中无比珍贵的不朽的艺术宝库。 注释准确：疏通词义，言简意赅，权威考证。鉴赏精辟：鉴文深入浅出，优美精当，陶冶情操。世纪经典：孤独求败，冷峻深邃，相互隽永。精华毕呈：博大精深，富含哲理。名家杰作，雅俗共赏。",鲁迅
211,叶嘉莹说阮籍咏怀诗,叶嘉莹,中华书局,NULL,2007-1,197,24.00元,"平装 16开",9787101052336,8.3,396,NULL,阮籍流传下来的87首诗中，其中有85首题名“咏怀”，这是一个乱世诗人的悲苦写照。阮籍是中国文学史上继建安文学之后正始文学时代的诗人。当时正处于魏晋之交，社会上一群文士从外表上看放浪、恣纵、旷达、不守礼法，而在他们的内心深处有一份内在的悲哀和痛苦。阮籍的诗寄托深远，而其志气狂放、纵逸，幽微、深隐，蕴藉深厚，在痛苦无人可诉的时候，把零乱、悲苦的内心感情用诗文表现出来。,古典文学
212,霍顿听见了呼呼的声音,苏斯,中国对外翻译出版公司,NULL,2007-08,67,18.60元,Hardcover,9787500117148,9.3,71,NULL,《霍顿听见了呼呼的声音》：苏斯博士的图画书《霍顿听见了呼呼的声音》讲述了一个令人感动的故事。感动之一源于它的传达的生命平等和保护弱小的观念。无论多么微小，每个生命都有其生存权利，都应该受到尊重和保护。同样，无论多么微小，每个生命也都有存在的价值和意义，正是因为加入了乔乔——这个呼呼城最小的人的声音，呼呼们的叫喊才最终被大家听到。这个故事有一个温馨的结尾，那只曾经和妈妈一起嘲笑过霍顿的小袋鼠，最终也加入了守护呼呼的队伍，它用自己尚还稚嫩的小手，这为些生命撑起了一把明亮的小伞。希望每个成人和孩子，在合上这本图画书的时候，在深深感动之余，也都能珍爱和保护周围的每一个生命，不管它多么微小。作为世界知名的图画书作者，苏斯博士不仅创作幽默风趣、想象离奇的儿童初级英语读物，他的写作也涉及一些重大的、有争议的社会问题。,童话
213,茨威格自传,斯蒂芬・茨威格,北京广播学院出版社,NULL,2002-10,339,23.80元,精装(无盘),9787810851138,8.2,14,NULL,这是一个背井离乡的思想者，对于精神家园逝去岁月的个人回忆，幸福与苦难、理想与现实、和平与战争、兴盛与衰败冲撞交织的时代，触动了作者敏感的心灵与尘封的记忆，不断追思曾经如此安宁、保守、富庶、文雅的故乡维也纳以及整个远去的欧洲。文学家的细腻笔触之下流动着史学家的睿智，他在为已经坍塌的整个时代造像，个体的经历融入其中，产生了一部真实却不呆板，充满细节却不失深邃的历史，其中我们感知到生命尽头的灵魂，在与自己灿烂的青春对话，梦中的家园给冰冷的现实带来一丝丝暖意，但温暖背后却是，个体对于时世变迁的惊恐与无奈。,茨威格
214,张爱玲未完,于青,不详,NULL,2011-3,213,25.00元,平装,9787536061552,7.1,19,NULL,"于青，笔名亦清，山东青岛市人。文学硕士。中国作家协会会员。著有 女性文学学术论著《苦难的升华》、《女性文学论集》、《张爱玲评传》、 《东方鸿儒——季羡林传》、《黑夜的潜流——女性文学概论》等等。还著 有散文集《没有时间的快乐》，中篇小说集《紫色》、《香港的白流苏》等 等，其中《香港的白流苏》被翻译成泰文在泰国出版。     本书《张爱玲未完》就是由她所著，收录其中篇小说集《香港的白流苏 》，人物传记《张爱玲的爱与尽》和《张爱玲传》三部作品。",张爱玲
215,賭博默示錄(01),福本伸行,長鴻,NULL,2002-05-10,300,100元,平裝,9780765166180,9.1,588,NULL,"赌博默示录是福本伸行老师的开司赌博三部曲的第一部。第一部是赌博默示录（haobc)，第二部是赌博破戒录，第三部是赌博堕天录。 从1996年开始在《周刊Young Magazine》上连载《赌博默示录》、《赌博破戒录》、《赌博堕天录》统称《开司》系列。《开司》系列到2008年为止合计39卷，是卖出1000万本以上的大受欢迎之作，福本的人气稳如泰山。2005年《斗牌传说》、2007年《赌博默示录》均被TV动画化。《赌博默示录》动画名为《逆境无赖KAIJI～Ultimate Survivor～》。",漫画
216,匿名,王安忆,人民文学出版社,NULL,2016-1-1,450,39.00元,平装,9787020112616,6.7,172,NULL,"他是上海退休职员 ，受聘在一家私人企业工作。 一次偶然事故，阴错阳差，他被绑匪带走。绑匪为了消灭踪迹，将他弃于山坳。这个山坳在七十年中曾因地理位置成为民间的一个集贸地，后来经济开放，村民逐渐走出山坳，村庄荒落。他一人在此地挣扎生活，度过了一秋一冬。春天时，他不慎酿成山火，出逃后遇救，被送往山镇养老院，不期然遇到当时的绑匪；又寻机去往县城福利院，辗转找到上海家人。但在即将回家时，他坠入江中，顺江河流向大海。 此一遭际中，有无数的人和事进入他的生活。而他因应激反应失去了记忆，像一个初生的孩子一样，重新认识了世界和人生，将原始文明重新经历了一遍，最后成为一个新人，汇入了永恒的时间。",当代文学
217,赫伯特的奇幻人生,"[澳] 彼得·凯里",上海社会科学院出版社,NULL,2016-4-30,632,58.00元,平装,9787552011081,8.6,24,NULL,"本书的原著名为Illywhacker，是澳大利亚俚语，类似于英语俗语con-man，若以中文来说，可理解为粤语中的“老千”。 小说以倒叙方式，讲述了一位139岁的老人赫伯特•白杰瑞“以骗度日、以拐为生”的一生。这个富有魅力的“坏蛋”，一个多世纪以来闯荡整个澳洲，虽然斗大的字不识几个，但经历了丰富奇幻的人生。他造过房子、当过飞行员、推销过汽车、卖过艺、坐过牢，还四处拈花惹草。他所历经的那些如风暴般混乱、疯狂、诡异的奇遇，再现了澳洲大陆上一个时代的文明风景。尽管命途多舛，他却以荒诞不经和公然扯淡的态度安然对待，俨然是那个时代的澳大利亚国民性格的化身，折射出澳大利亚人追求个人与民族理想的现实困境。整部小说虽然是以超现实手法虚构而出的故事，但也充满子孙三代家庭的传奇和温馨，从真假莫辨、鱼目混珠（例如老人具有隐身术和过人的偷窃工夫）的矛盾中，透露出人性的尊卑和...(展开全部)",奇幻
218,我在伦敦买了一头狮子,"[澳] 安东尼·布尔克",南海出版公司,NULL,2016-11,200,35.00元,平装/四色彩图,9787544284769,8.7,107,NULL,"两个闯荡世界的大男孩，一时兴起在百货公司买下一头狮宝宝。 这个“二友一狮”的组合，便开始了一段跌跌撞撞，又充满意外惊喜的旅程。 可爱大猫很快长成雄狮，并终于在众人努力下回到非洲故乡。 分隔一年之后，心爱的小狮子是否还认得他的人类老朋友？ ——有时候，与其说我们拯救了动物， 不如说是动物让我们成为了更完整的人。 ★ 34幅珍贵照片，记录萌狮克里斯蒂安的成长岁月 ★ —————————————————————————————— ◎ 没有爱过动物，心灵就有一部分未被唤醒！ ◎ 这个惊世骇俗的感人拥抱，你一定还没忘记：YouTube视频超5000万点击，10余年过去仍在全球持续发酵。 ◎ 美国脱口秀女王奥普拉友情提醒：看这个故事前，一定记得准备好纸巾。 ◎ NBC、ABC、“动物星球”、中央电视台专访，《纽约时报》《泰晤士报》畅销书。 ◎ “有你，真好”：放...(展开全部)",外国文学
219,顾城新诗自选集,顾城,百花文艺出版社,NULL,1993-12,230,7.60元,平装,9999999999999,9.0,95,NULL,全书分为雪地、后裔、海篮三部分，附录有顾城自选代表作目录和创作年份。“雪地”主要收录80-81年诗作，“后裔”收录81-85年诗作，“海篮”收录86-93年诗作。全书第一篇为《我的幻想》（1969年5月），最后一篇代后记为《回家》（1993年9月3日）。中间诗歌末尾留白处穿插了些顾城的绘画作品。,诗歌
220,于无地彷徨,苏克军,光明日报出版社,NULL,2011-10,300,33.00元,平装,9787511210524,0.0,10,NULL,本书通过解读鲁迅作品发现，从微观层面上看鲁迅作品中出现了一系列破碎、苦痛的个别家庭，这些家庭的形象都是消极的、负面的、绝望的、痛苦的，表现了置身于其中的个人的无家可归的流浪的苦楚与凄凉。,鲁迅
221,美少女的谎言,（美）莎拉•谢菲尔得,接力出版社,NULL,2011-1-1,296,25.00元,平装,9787544816687,7.6,71,NULL,"紫檀镇：优美，安静，纯朴。镇上住着斯宾塞、汉娜、阿里亚、埃米莉四个青春靓丽正在上高中的的姑娘。四位闺蜜曾经亲密无间，曾经笑傲同辈，曾经生活顺遂舒适，日子过得精致无比，似乎一切无懈可击。 不过，一个“坏消息”突然降临打破了如优雅的灌木树篱一样齐整的所有平衡：警察找到了曾是四姐妹闺蜜之一、一年前离奇蒸发的阿莉森……她死了，四个曾发誓严守秘密的女孩也开始收到一个叫A的家伙不断发来的恐吓纸条儿……秘密越藏越多，悬疑越积越冷。那个似乎知道所有秘密A到底是谁？四个女孩到底应该继续保守秘密？还是先去揭开A的身份让一切暴露在坦荡荡的阳光下？ 成长开始于怀疑，谎言围绕着青春……此刻，尽管在紫檀镇几乎不能轻易相信任何眼睛看到的东西，可善良在暗自复苏，责任感在悄然回归，在一派谜团般的迷茫中，理想的锋芒这正在积聚力量，预备出鞘。 “美少女的谎言”系列是美国作家莎拉•谢菲尔德...(展开全部)",悬疑
222,人类,[加拿大]罗伯特·索耶,安徽文艺出版社,NULL,2010-8,285,28.00元,平装,9787539634074,7.5,65,NULL,《人类》内容简介：尼安德特物理学家庞特·布迪特和同伴找到了让两个世界的通道保持开启的方法，尼安德特人和格里克辛人（地球人）将和平共处、共同繁荣，还是会在平行宇宙中燃起硝烟？庞特作为公使再一次来到了这个地球，多伦多大学的遗传学教授玛丽·沃恩和庞特在纽约重逢，并随他一同回到尼安德特世界。这是个高度文明的、丝毫未受污染的、和地球截然不同的世界。两个世界的差异令玛丽有些措手不及，而她也从研究中得知尼安德特人和格里克辛人分属两个不同的物种。跨越了文明和生物的界限，她和庞特的爱情将何去何从？,科幻
223,好玩!佳佳龟,张之路,希望出版社,NULL,2000-9-1,232,10.00,平装(无盘),9787537926409,8.9,101,NULL,暂无简介,童话
224,达·芬奇密码,"[美] 丹·布朗",上海人民出版社,NULL,2004-2,432,28.00元,平装,9787208050037,8.2,123908,NULL,"哈佛大学的符号学专家罗伯特·兰登在法国巴黎出差期间的一个午夜接到一个紧急电话，得知卢浮宫博物馆年迈的馆长被人杀害在卢浮宫的博物馆里，人们在他的尸体旁边发现了一个难以捉摸的密码。兰登与法国一位颇有天分的密码破译专家索菲·奈芙，在对一大堆怪异的密码进行整理的过程当中，发现一连串的线索就隐藏在达芬奇的艺术作品当中，深感震惊。这些线索，大家都清楚可见，然而却被画家巧妙地隐藏起来。兰登无意之中非常震惊地发现，已故的博物馆馆长是峋山隐修会（Priory of sion）的成员--这是一个真实存在的秘密组织，其成员包括艾撒克・牛顿爵士、波提切利、维克多·雨果与达芬奇，这无疑给他们增加了风险。兰登感觉到他们是在找寻一个石破天惊的历史秘密，这是个数世纪以来就证明了的既能给人启迪又很危险的秘密。在这场足迹遍及巴黎以及伦敦的追逐中，兰登与奈芙发现他们在跟一位始终不露面的幕...(展开全部)",小说
225,緋紅樹,陳志勇,和英,NULL,2003-7-1,300,NT,平装,9789867942326,9.3,286,NULL,"Patricia Wrightson年度最佳童書 澳洲童書協會年度最佳繪本銀獎 波隆那國際兒童書展年度最佳繪本銀獎 澳洲學校協會年度最佳設計繪本獎 西澳 Premier好書推薦獎小女孩醒來  看見枯黑的葉子從天空飄落 不知道為了什麼 憂愁啊將她籠罩 ……《緋紅樹》是一部高水準、獨樹一格的繪本創作，處處洋溢著令人驚豔的美感。作者精緻的圖畫，展現出獨到的藝術手法。從複雜的拼貼畫，到潑墨般的技法，都能掌控裕如，並且呈現出一種嚴謹的創作態度。這些內蘊豐富的圖畫所傳達的視覺訊息十分強烈，讀者每翻開新的一頁，就能當下理會其中的含意。文字簡單而直接，富於詩情，這些字句提供了讀者解讀畫面的途徑，為之增色不少。  －－－美國學校圖書館月刊書評作者陳志勇（Shaun Tan）的繪本作品極富創意。《緋紅樹》的每一頁都是令人難忘的藝術作品，它們結合了華麗的想像、多重的藝術美...(展开全部)",绘本
226,大日坛城,徐皓峰,作家出版社,NULL,2010-11,386,36.00元,平装,9787506355995,7.9,1495,NULL,"《大日坛城》内容简介：“大日坛城”是一幅描绘佛教经典《大日经》诸佛境界的唐代绢画，佛教“唐密”修行者的法物。“唐密”即唐朝时由北印度传入中国的佛教密法，当时日本僧人空海从大唐学得带回日本，流传千年至今。而在中国，“唐密”在禅宗兴盛之后渐渐失传，今人多已不识，说到密宗，只知有“藏密”了。 以《大日坛城》为题，故事主线却是围棋。主人公俞上泉是一位围棋天才，在20世纪三四十年代的中日战争期间，以其神奇不可思议的棋艺，打败日本诸多围棋高手，赢得“第一人”称号，并在一次次的挑战中立于不败之地，与当时中国国内节节败退的抗战形势形成鲜明对照。反过来说，当日本侵略军在中国战场节节胜利之时，他们视为“国技”的围棋之战却接连不断地败在一个中国人手下。围绕俞上泉，有一意保他和灭他的各种力量在拼争、厮杀：身怀绝技的中国武术高手、日本武士名流、中统特务、日本特务、抗日战士、汉...(展开全部)",中国文学
227,"What I Talk About When I Talk About Running","Haruki Murakami",Vintage,NULL,2009-8,192,129.00元,Paperback,9780307389831,9.0,114,NULL,"An intimate look at writing, running, and the incredible way they intersect, from the incomparable, bestselling author Haruki Murakami.While simply training for New York City Marathon would be enough for most people, Haruki Murakami""s decided to write about it as well. The result is a beautiful memoir about his intertwined obsessions with running and writing, full of vivid memo...(展开全部)",村上春树
228,橘さん家ノ男性事情,"上原 りょう",フランス書院,NULL,2015-3-20,351,"JPY 778",文庫,9784829663202,7.1,62,NULL,暂无简介,漫画
229,女性的精神,万燕,同济大学出版社,NULL,2008-3-1,386,25.00元,胶版纸,9787560837154,7.9,54,NULL,"全书分上篇和下篇两部分。上篇“读解张爱玲”由一本有关张爱玲的理论著作构成。作者在充分赏阅、吸纳大量中外文学名著的前提下，结合张爱玲自身的生活经历，从张爱玲天性喜好并深受影响的众多“潜文本”入手，通过对“潜文本”的了解、作家的生活背景和作家本人创作的感悟，尤其是对此三者复杂关系的精心厘析，深入地考辨了极富城市文化意义的思想情绪、人物形象、叙述笔法等构成的，在“传统和个人的才能”间保持了很好的艺术张力的“张爱玲体”，为认识理解张爱玲这个20世纪中国文学史上才情别具的都市女作家，提供了颇具启示性的方向。 下篇“张爱玲及女性文学”由分析张爱玲或女性文学的几个研究专题构成。",张爱玲
230,人类命运攸关的时辰,斯蒂芬.茨威格,南开大学出版社,NULL,2006-1,"455 pages",25.00元,简裝本,9787310026142,9.1,21,NULL,人类命运攸关的时辰：德语文学精品读（德汉对照），ISBN：9787310026142，作者：斯蒂芬.茨威格,茨威格
231,孤独美食家,"[日] 村上龙",湖南文艺出版社,NULL,2013-2,282,28.00元,平装,9787540453190,7.4,4455,NULL,《孤独美食家》内容简介：村上春树带你去虚幻飘忽的世界，村上龙则把你拉回到现实生活。《孤独美食家》中，村上龙以半自传的形式，讲述了三十二个吃遍天下美食的故事。穿插于甲鱼、牛排、毛蟹、咖喱羊脑、鱼子酱、山椒味噌之间的，是巴塞罗那、维也纳、东京等时尚之都、大小饭馆与酒店，以及各色男女的爱欲场景。每一个故事都触动你的感官神经，引发你对人生的各种况味的体验：欲望、罪恶、感伤、孤独和幸福。酸甜苦辣，百味横陈。,随笔
232,水浒全传（上中下）,施耐庵/罗贯中,上海人民出版社,NULL,1975,1418,2.95,平装,9999999999999,8.7,541,NULL,暂无简介,古典文学
233,斩春,十四郎,百花文艺出版社,NULL,2009-12,389,25.00元,平装,9787530655894,7.4,2852,NULL,"年少不知愁，她的心喜欢飞很高，望过重重山峦，在风云诡谲的江湖里，有一个梦。 不怕吃苦、不怕流血，要继承闻名天下的斩春剑，她总是把儿女情长丢在身后，碰也不碰。 直到真正失去那个可贵少年，她才明白破碎的不光是江湖梦，还有一颗年少的心。 原来年少时会爱上的人，可以记一辈子。 这世上，有两件事总教人唏嘘不已：美人迟暮，英雄末路。 是抛却一切伤感，与风流江湖浪人携手而归，做一对抢钱夫妻？还是珍藏年少记忆，就此千山暮雪，只影向谁去？",言情
234,鲁迅全集(12),鲁迅,人民文学出版社,NULL,1981-12,630,37.50,精装,9787020015351,9.2,21,NULL,,鲁迅
